GUID,Date (EST),URL,Contents,Author,Name,Country,State/Region,City/Urban Area,Category,Emotion,Source,Klout Score,Gender,Posts,Followers,Following
626033357151809536,7/28/2015 10:15,http://twitter.com/HoveTrice/status/626033357151809536,Must try the #ChuckII ?? out todayyyyy????,@HoveTrice,Kristen Hove,United States of America,Minnesota,Minneapolis,Purchase Intent,,Twitter,28,F,2690,223,307
626055078378508288,7/28/2015 11:42,http://twitter.com/janellrowe21/status/626055078378508288,I want the new #ChuckII but I can't decide what color?? either red or blue,@janellrowe21,Nell®,United States of America,,,Purchase Intent,,Twitter,43,F,15603,647,960
625389777718800384,7/26/2015 15:38,http://twitter.com/ImAStirlingite/status/625389777718800384,RT @rikerR5 Cannot wait to get a pair of these new @Converse! #ChuckII,@ImAStirlingite,Faustine ?,France,Lorraine,Nancy,Purchase Intent,,Twitter,17,F,490,123,360
625826844680523776,7/27/2015 20:35,http://twitter.com/VinnyGotEm_/status/625826844680523776,RT @kdmchmp I need me a pair of them #ChuckII,@VinnyGotEm_,?? KAKAROT™ ??,United States of America,New York,New York,Purchase Intent,,Twitter,43,,40044,1641,1610
626234771467702272,7/28/2015 23:36,http://twitter.com/bastilledamn/status/626234771467702272,RT @Kyle_JSimmons @bastilledan you seen the new @Converse #ChuckII ?? They are quite glorious.,@bastilledamn,Noemi Fernandez?,,,,Availability,,Twitter,47,F,35374,5564,5563
624799344361799680,7/25/2015 0:32,http://twitter.com/smthamanansala/status/624799344361799680,RT @YnigoMartinez I want chuck II,@smthamanansala,S A M A N T H A,United States of America,New York,New York,Value for money,,Twitter,42,,10407,847,1007
626852246735691776,7/30/2015 16:29,http://twitter.com/ThomasDSanchez/status/626852246735691776,I need a pair of the chuck II,@ThomasDSanchez,Thomas Sanchez,United States of America,,,Value for money,,Twitter,32,M,24975,611,242
626492019729272832,7/29/2015 16:38,http://twitter.com/youngshan/status/626492019729272832,Gotta get them Chuck II's too crispy,@youngshan,Shan Rothstein,United States of America,Arizona,Phoenix,Value for money,,Twitter,29,,10621,258,564
625405871456129024,7/26/2015 16:42,http://twitter.com/xfgcx_/status/625405871456129024,RT @rikerR5 Cannot wait to get a pair of these new @Converse! #ChuckII,@xfgcx_,Cata || ,Brazil,,,Purchase Intent,,Twitter,43,,14614,938,2001
626007927418044417,7/28/2015 8:34,http://twitter.com/WGafrica/status/626007927418044417,Parehas lang ba yung price nung Chuck II at ng classic na converse? ??,@WGafrica,gileaad,Philippines,National Capital Region,Manila,Value for money,,Twitter,41,,11108,923,778
626763839816597504,7/30/2015 10:38,http://twitter.com/Shufen1994/status/626763839816597504,????Chuck II??????????????????,@Shufen1994,??,,,,Value for money,,Twitter,31,,714,179,177
625630499101347840,7/27/2015 7:35,http://twitter.com/pinkheadsoul/status/625630499101347840,RT @Kyle_JSimmons @bastilledan you seen the new @Converse #ChuckII ?? They are quite glorious.,@pinkheadsoul,LETIZI?,Italy,,,Availability,,Twitter,41,,22224,282,185
626114226344566784,7/28/2015 15:37,http://twitter.com/MonochromeEgo/status/626114226344566784,Has the #ChuckII released in the UK?,@MonochromeEgo,J O A N I T A ,United Kingdom,Greater London,London,Look/Appearance,,Twitter,34,,86754,925,292
627279605477548032,7/31/2015 20:48,http://twitter.com/King_4_uh_Day/status/627279605477548032,"RT @JackSWS My @Converse Chuck II just showed up, it's the biggest game changer ever. So dope",@King_4_uh_Day,Pierce The Sirens,,,,Value for money,,Twitter,43,M,4175,495,676
625963007705681920,7/28/2015 5:36,http://twitter.com/dj_ryuzy/status/625963007705681920,CHUCK II????,@dj_ryuzy,?????,Japan,,,Value for money,,Twitter,40,F,49562,2430,2605
625536522016559104,7/27/2015 1:21,http://twitter.com/CaiiValenz/status/625536522016559104,RT @ayobreezydizzy Is Julie endorsing converse while she's being sponsored by Vans? Orrr for Chuck II lang siya kakabilang bahay?,@CaiiValenz,Carla Valencia ,,,,Value for money,,Twitter,28,F,54229,463,636
627145597053743104,7/31/2015 11:55,http://twitter.com/_SkyOfficial/status/627145597053743104,"RT @JackSWS My @Converse Chuck II just showed up, it's the biggest game changer ever. So dope",@_SkyOfficial,.,Germany,,,Value for money,,Twitter,34,,47187,6877,7388
625797189101420544,7/27/2015 18:37,http://twitter.com/JawnRedcorn/status/625797189101420544,Yes for Converse adding cushion support for the foot in the Chuck II,@JawnRedcorn,Entrée 3000,United States of America,Texas,Austin,Negative,,Twitter,54,,232955,1544,685
625950034983456768,7/28/2015 4:44,http://twitter.com/kristinaaamaaay/status/625950034983456768,#ChuckII RED *O*,@kristinaaamaaay,Kristine Bruganda,Philippines,National Capital Region,Manila,Purchase Intent,,Twitter,40,F,5411,392,2000
626317798357123073,7/29/2015 5:06,http://twitter.com/KRLLLNS/status/626317798357123073,"Im so in love with Chuck II
#TeamConversePH",@KRLLLNS,Karelle Alanis,Philippines,Cagayan Valley (Region II),Tuguegarao,Value for money,,Twitter,34,F,5133,590,263
625863227734253568,7/27/2015 22:59,http://twitter.com/SuperYinatic/status/625863227734253568,CHUCK II th?y cái m?u này cho nam ??p h?n :))),@SuperYinatic,??????(?•?•?)?,Vietnam,,,Value for money,,Twitter,43,,25523,586,233
626147283197894656,7/28/2015 17:48,http://twitter.com/MerwaneMeh/status/626147283197894656,Quelqu'un pour m'offrir les nouvelles @Converse? #ChuckII *o*,@MerwaneMeh,Merwane Mehadji,,,,Value for money,,Twitter,51,,11547,732,595
625633123636772864,7/27/2015 7:45,http://twitter.com/amiedeross/status/625633123636772864,RT @rikerR5 Cannot wait to get a pair of these new @Converse! #ChuckII,@amiedeross,New Album Of R5,France,Île-de-France,Paris,Purchase Intent,,Twitter,44,,25888,3221,3192
624798476799311872,7/25/2015 0:28,http://twitter.com/Protegist_/status/624798476799311872,Can't wait to see the new @Converse Chuck II!!,@Protegist_,Anthony Soto,,,,Value for money,,Twitter,24,M,1897,45,68
625815361229860864,7/27/2015 19:49,http://twitter.com/Rare_Real_Rebel/status/625815361229860864,RT @LuiiBadass I need those chuck II in a size 3 k thanks ??,@Rare_Real_Rebel,?KDot? 1?Of1??,United States of America,,,Value for money,,Twitter,33,,21235,283,917
626025658422947841,7/28/2015 9:45,http://twitter.com/nicatowlentinow/status/626025658422947841,@asdasdasdadrian Chuck II!!! Bibili kaaaa? ??,@nicatowlentinow,G's ?,Philippines,National Capital Region,Manila,Value for money,,Twitter,32,,7609,413,346
626221920220938240,7/28/2015 22:45,http://twitter.com/PaulAmlin/status/626221920220938240,"Gotta know, do the new Chuck IIs come in liturgical colors? @rev_david",@PaulAmlin,Paul Amlin,United States of America,,,Value for money,,Twitter,49,M,2162,809,1000
626286318553686016,7/29/2015 3:01,http://twitter.com/djaps11/status/626286318553686016,RT @JAdikz Pictures ni Julie sa China nung Chuck II launch? Follow @IAmJeffreyOsoc !! ??,@djaps11,DOM JIMENEZ,Philippines,,,Value for money,,Twitter,43,,8437,236,219
625957552765972481,7/28/2015 5:14,http://twitter.com/MissyWeyland/status/625957552765972481,@ZacharyLevi #ChuckII is trending but I wanted it to be about a #Chuckmovie instead of shoes. And I love my Chucks.,@MissyWeyland,missy weyland,United States of America,California,,Availability,,Twitter,26,F,223,65,105
626742321162362880,7/30/2015 9:13,http://twitter.com/SabbiMerz/status/626742321162362880,Checked out the #ChuckII yesterday at @journeys! I'll definitely be buying a pair when I get home! @Converse,@SabbiMerz,Sabbi Merz,United States of America,Michigan,Kalamazoo,Availability,,Twitter,47,,17259,288,202
627169846359400448,7/31/2015 13:31,http://twitter.com/skeskali/status/627169846359400448,"My new Chuck IIs are scheduled to be delivered today, but I left my phone at home and can't buzz the postal carrier into my building. #sad",@skeskali,Cecily Walker,Canada,British Columbia,Vancouver,Off-topic,,Twitter,55,F,106513,2965,1476
625623579288334336,7/27/2015 7:07,http://twitter.com/Ci_Arianna/status/625623579288334336,RT @Kyle_JSimmons @bastilledan you seen the new @Converse #ChuckII ?? They are quite glorious.,@Ci_Arianna,Arianna,Italy,Lombardia,Milan,Availability,,Twitter,40,F,4219,202,261
625402277843480577,7/26/2015 16:28,http://twitter.com/anahiPopocatl2/status/625402277843480577,RT @rikerR5 Cannot wait to get a pair of these new @Converse! #ChuckII,@anahiPopocatl2,#SometimeLastNight,,,,Purchase Intent,,Twitter,45,,8622,1331,1999
626152277888344064,7/28/2015 18:08,http://twitter.com/_dylansherman/status/626152277888344064,I want a pair of the #ChuckII so bad,@_dylansherman,Dylan Sherman,United States of America,New York,Ithaca,Purchase Intent,,Twitter,31,M,8762,923,269
625943401888788485,7/28/2015 4:18,http://twitter.com/Giilaaangg/status/625943401888788485,@ePlanetSports ada rencana jual Converse #ChuckII gak ya?,@Giilaaangg,Gusta Gemilang G P,Indonesia,,,Purchase Intent,,Twitter,29,F,12260,321,394
626239400683380736,7/28/2015 23:54,http://twitter.com/ProudOfUJulieSJ/status/626239400683380736,"RT @JAdikz Yung mga kailangan i-like at share (ChuckII & Preview) adiks ha wag kalimutan, para maramdaman nila ang support natin kay Julie ????",@ProudOfUJulieSJ,Irish Cuizon,Philippines,National Capital Region,Manila,Availability,,Twitter,36,,9805,122,452
625630790110564352,7/27/2015 7:36,http://twitter.com/carolinvenin/status/625630790110564352,Am I the only one to dislike the #ChuckII? I reallyreallyreally don't like them! :(,@carolinvenin,Carolin ,United States of America,California,,Availability,,Twitter,19,F,1893,76,318
626305494500577280,7/29/2015 4:17,http://twitter.com/tarzegetakizerd/status/626305494500577280,Chuck II <33,@tarzegetakizerd,Ivanovich Sonovabish,Philippines,Cordillera Administrative Region (CAR),Baguio City,Value for money,,Twitter,35,,2336,121,307
626036609151049728,7/28/2015 10:28,http://twitter.com/StarlightPixie2/status/626036609151049728,"Okay, the #ChuckII look amazing. Can I justify buying a third pair of converse this week? *looks at state of current chucks* Probably...",@StarlightPixie2,YouCanCallMePixie ?,United Kingdom,,,Purchase Intent,,Twitter,37,,39248,1944,1804
627145592578420736,7/31/2015 11:55,http://twitter.com/Sorryimizzy14/status/627145592578420736,"RT @JackSWS My @Converse Chuck II just showed up, it's the biggest game changer ever. So dope",@Sorryimizzy14,izzy,,,,Value for money,,Twitter,42,,40909,1796,1954
625873098013831168,7/27/2015 23:39,http://twitter.com/quynpho___/status/625873098013831168,NewFeed trang ng?p ChuckII ???? S?ng saooooo ????????,@quynpho___,Hoàng Ph??ng Qu?nh,,,,Look/Appearance,,Twitter,,M,107,11,154
626721591544512512,7/30/2015 7:50,http://twitter.com/asinuescastillo/status/626721591544512512,Avail na kaya chuck II dito? Makahingi na nga ng pambili.,@asinuescastillo,Amelia,Philippines,Cordillera Administrative Region (CAR),Baguio City,Value for money,,Twitter,39,F,20071,402,394
625623482089500672,7/27/2015 7:07,http://twitter.com/indansarms/status/625623482089500672,RT @Kyle_JSimmons @bastilledan you seen the new @Converse #ChuckII ?? They are quite glorious.,@indansarms,Marts.? ,United Kingdom,,,Availability,,Twitter,40,,5114,1570,1962
625389643542851584,7/26/2015 15:38,http://twitter.com/rylee463/status/625389643542851584,RT @rikerR5 Cannot wait to get a pair of these new @Converse! #ChuckII,@rylee463,Rylee Compton,,,,Purchase Intent,,Twitter,15,F,514,33,135
625885380781281281,7/28/2015 0:27,http://twitter.com/Mister_PB/status/625885380781281281,@RACTVSHIFT how do the #ChuckII 's fit?,@Mister_PB,PB,United States of America,Massachusetts,Boston,Availability,,Twitter,43,,7966,1057,527
625391103210995716,7/26/2015 15:43,http://twitter.com/RendonIret/status/625391103210995716,RT @rikerR5 Cannot wait to get a pair of these new @Converse! #ChuckII,@RendonIret,***Amitaf Teri***,,,,Purchase Intent,,Twitter,19,,333,27,97
625885280243847168,7/28/2015 0:27,http://twitter.com/BenNordi/status/625885280243847168,Highkey want a pair of Chuck II's,@BenNordi,ben,United States of America,,,Value for money,,Twitter,36,M,20938,843,520
626016630351376385,7/28/2015 9:09,http://twitter.com/iamLEGENDARRYL/status/626016630351376385,ngayon lang nagtrend yung chuck II lol,@iamLEGENDARRYL,Mang Domeng,,,,Value for money,,Twitter,41,,17887,447,527
624861408379949056,7/25/2015 4:39,http://twitter.com/besideto5sos/status/624861408379949056,RT @markymark_mml So stoked about the chuck 2 design #ChuckII #Converse,@besideto5sos,i'm kinda hot,Spain,,,Availability,,Twitter,44,,27726,740,99
625890996136456192,7/28/2015 0:50,http://twitter.com/aer0solt/status/625890996136456192,@Converse are yall ever going to make the chuck II highs in a 14,@aer0solt,pistol pete,United States of America,,,Value for money,,Twitter,21,M,255,81,413
625975384819929088,7/28/2015 6:25,http://twitter.com/AngelicaaSinson/status/625975384819929088,Chuck II ????,@AngelicaaSinson,Barbie,,,,Value for money,,Twitter,37,F,8663,184,136
625600606149840896,7/27/2015 5:36,http://twitter.com/trishasahagun/status/625600606149840896,"Para pala sa ChuckII, bongga ka talaga julie pati converse with georgina wilson pa. ????",@trishasahagun,anne,,,,Off-topic,,Twitter,,F,118,3,143
627146872172343296,7/31/2015 12:00,http://twitter.com/emoguitarjsts/status/627146872172343296,"RT @JackSWS My @Converse Chuck II just showed up, it's the biggest game changer ever. So dope",@emoguitarjsts,malløry,United States of America,,,Value for money,,Twitter,53,F,69220,14411,4661
625385116043378689,7/26/2015 15:20,http://twitter.com/BreaannR5/status/625385116043378689,RT @rikerR5 Cannot wait to get a pair of these new @Converse! #ChuckII,@BreaannR5,Brea-Ann,,,,Purchase Intent,,Twitter,15,,821,63,307
625396747863363584,7/26/2015 16:06,http://twitter.com/tal_leshem/status/625396747863363584,RT @rikerR5 Cannot wait to get a pair of these new @Converse! #ChuckII,@tal_leshem,~SometimeLastNight~,,,,Purchase Intent,,Twitter,26,,1436,64,176
626321848259588096,7/29/2015 5:22,http://twitter.com/143Macho_/status/626321848259588096,"RT @sameie Seeing the new #ChuckII makes me want to buy it, both hi top & low top, plus 'coz of @MyJaps #TeamConversePH",@143Macho_,JAdik Sa’Yo ?,,,,Purchase Intent,,Twitter,20,,5187,151,88
625397051233333248,7/26/2015 16:07,http://twitter.com/delaney_mott/status/625397051233333248,RT @rikerR5 Cannot wait to get a pair of these new @Converse! #ChuckII,@delaney_mott,laney,,,,Purchase Intent,,Twitter,30,F,150,205,256
626146819488264192,7/28/2015 17:46,http://twitter.com/nikpennington/status/626146819488264192,"I'm going to be a d bag and buy a pair of ""chuck II""s when I get back",@nikpennington,Nikolaos,United States of America,Arizona,,Value for money,,Twitter,33,M,2359,250,484
626384232533757952,7/29/2015 9:30,http://twitter.com/kukaitanxx/status/626384232533757952,Chuck II ??,@kukaitanxx,Katy P.,Philippines,National Capital Region,Manila,Value for money,,Twitter,35,F,36064,456,404
625079100714131456,7/25/2015 19:04,http://twitter.com/CampaignJordie/status/625079100714131456,Those Chuck II's look nice. Can't lie,@CampaignJordie,OK STARCHILE,,,,Value for money,,Twitter,38,F,33426,419,226
625783608259645440,7/27/2015 17:43,http://twitter.com/NicTinch23/status/625783608259645440,My new Chuck II's come in tomorrow:),@NicTinch23,The Godfather,,,,Value for money,,Twitter,32,,11314,582,443
625951317643644928,7/28/2015 4:49,http://twitter.com/cf_dm5/status/625951317643644928,"@Converse When is the release date for #chuckII in Europe, Germany?? Cant find it in any Shop!",@cf_dm5,?????5,,,,Availability,,Twitter,23,,675,26,157
625827309707079681,7/27/2015 20:37,http://twitter.com/Erikito1234/status/625827309707079681,6 hours left! Hope your website is up for the challenge. @Converse #ChuckII,@Erikito1234,Airick©,United States of America,,,Look/Appearance,,Twitter,19,,5071,53,165
625964925307891713,7/28/2015 5:44,http://twitter.com/christinawesom3/status/625964925307891713,chuck II please? ???,@christinawesom3,harry's wife,,,,Value for money,,Twitter,44,M,6349,846,1454
625385327193104384,7/26/2015 15:20,http://twitter.com/milanbaskovec/status/625385327193104384,RT @rikerR5 Cannot wait to get a pair of these new @Converse! #ChuckII,@milanbaskovec,NinaR5,,,,Purchase Intent,,Twitter,,,255,265,497
627158642387779585,7/31/2015 12:47,http://twitter.com/_belenamarilla/status/627158642387779585,"RT @JackSWS My @Converse Chuck II just showed up, it's the biggest game changer ever. So dope",@_belenamarilla,Belén?,United States of America,,,Value for money,,Twitter,22,,5149,238,145
625751746351104001,7/27/2015 15:36,http://twitter.com/AiluVillalba/status/625751746351104001,RT @rikerR5 Cannot wait to get a pair of these new @Converse! #ChuckII,@AiluVillalba,Ailén ~ ,Argentina,Ciudad de Buenos Aires,Buenos Aires,Purchase Intent,,Twitter,27,,24225,53,318
626210719269154816,7/28/2015 22:00,http://twitter.com/TeamAklan/status/626210719269154816,"RT @fanartfactory Loving all the #ChuckII pics! Black, Blue, Rex and White lang ba talaga ang colors?",@TeamAklan,Team Aklan,,,,Availability,,Twitter,20,,4617,82,100
